seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
284,272384944,-610.35,-606.45,-517.58,-5.91,1.10,1.77,35.22
285,272388993,-610.35,-613.28,-520.51,-7.01,0.98,1.40,35.07
286,272394787,-609.38,-616.21,-519.53,-7.26,1.59,1.65,35.03
287,272398836,-610.84,-620.12,-522.46,-7.93,1.77,1.83,35.27
288,272402885,-616.21,-625.49,-519.53,-8.48,1.65,1.65,35.27
289,272406944,-619.14,-631.35,-524.90,-9.39,1.34,0.67,35.22
290,272410993,-619.63,-633.79,-528.32,-9.39,1.22,0.61,35.17
291,272416787,-617.19,-635.74,-534.18,-8.96,1.34,0.12,35.17
292,272420836,-626.46,-639.16,-557.62,-6.71,0.91,-0.61,35.60
293,272424885,-613.28,-620.61,-545.90,-4.27,0.30,-1.04,35.22
294,272428944,-614.75,-613.77,-525.39,-4.63,-1.22,-0.37,35.46
295,272432993,-622.07,-629.39,-540.04,-4.76,-1.59,-0.12,35.17
296,272438787,-626.46,-639.16,-558.59,-2.74,-2.93,0.06,35.22
297,272442836,-629.88,-650.39,-556.64,-2.01,-4.15,0.06,35.46
298,272446885,-624.02,-649.41,-558.11,-1.77,-4.51,0.00,35.55
299,272450944,-635.74,-643.07,-559.08,-1.77,-4.33,0.06,35.46
300,272454993,-635.25,-646.00,-557.13,-2.74,-3.78,-0.12,35.22
301,272460787,-635.74,-651.37,-571.78,-3.41,-3.48,-0.18,35.46
302,272464836,-643.07,-661.13,-578.61,-2.62,-1.77,-0.06,35.22
303,272468885,-646.48,-653.81,-581.54,-2.32,-1.34,-0.24,35.17
304,272472944,-644.53,-660.16,-577.64,-2.74,-0.55,-0.37,35.46
305,272476993,-646.48,-665.04,-582.03,-3.90,0.12,-1.04,35.07
306,272482787,-642.09,-668.95,-581.54,-4.45,0.55,-1.22,35.22
307,272486836,-642.09,-667.97,-583.01,-5.06,0.43,-2.01,35.55
308,272490885,-645.51,-668.95,-584.96,-4.94,0.55,-2.56,35.17
309,272494944,-643.07,-668.95,-600.59,-4.57,0.79,-2.87,35.41
310,272500787,-646.97,-672.36,-604.00,-3.96,1.28,-2.74,35.55
311,272504836,-655.27,-677.25,-605.96,-3.90,1.04,-2.62,35.46
312,272508885,-654.30,-681.64,-604.49,-3.96,0.49,-2.80,35.60
313,272512944,-651.86,-686.04,-587.89,-4.02,-0.12,-2.74,35.03
314,272516993,-652.34,-667.97,-606.45,-4.51,-1.52,-2.20,35.17
